0.655, 0.608, 8, -6.471, 1, 0.103, 0.00994, 0.23, 0.109, 0.314, 151.927, 249503, 4
0.763, 0.962, 1, -7.591, 0, 0.0453, 0.000789, 0.885, 0.215, 0.22, 125.01, 195840, 4
0.845, 0.389, 7, -9.961, 0, 0.111, 0.0621, 0.64, 0.132, 0.163, 104.998, 225133, 4
0.796, 0.581, 9, -9.321, 0, 0.246, 0.0978, 0.00283, 0.126, 0.266, 104.964, 225133, 4
0.635, 0.783, 7, -10.569, 1, 0.0541, 0.00312, 0.811, 0.0985, 0.839, 129.989, 296308, 4
0.664, 0.868, 9, -3.145, 1, 0.0423, 0.106, 0.389, 0.0978, 0.139, 127.985, 305493, 4
0.791, 0.993, 10, -3.918, 0, 0.134, 0.00169, 0.525, 0.0238, 0.102, 133.943, 207243, 4
0.881, 0.743, 11, -12.119, 0, 0.233, 0.000991, 0.214, 0.0359, 0.564, 132.993, 299549, 4
0.844, 0.875, 4, -4.997, 1, 0.0543, 0.0267, 0.0934, 0.0292, 0.703, 124.996, 195315, 4
0.791, 0.931, 1, -5.068, 1, 0.0436, 6.32e-05, 0.81, 0.0966, 0.324, 129.995, 240000, 4
0.782, 0.878, 4, -5.872, 1, 0.184, 0.000328, 0.385, 0.0725, 0.652, 134.007, 256119, 4
0.803, 0.512, 8, -14.345, 0, 0.0906, 0.000176, 0.152, 0.0777, 0.519, 130.004, 212312, 4
0.426, 0.662, 7, -11.857, 0, 0.0371, 0.0983, 0.92, 0.0692, 0.0717, 139.974, 495554, 4
0.77, 0.264, 4, -9.875, 1, 0.0818, 0.0479, 0.854, 0.0756, 0.0395, 90.974, 168990, 4
0.796, 0.805, 10, -8.527, 0, 0.069, 0.138, 0.902, 0.0678, 0.0708, 119.993, 167667, 4
0.667, 0.86, 7, -5.614, 0, 0.0397, 0.000838, 0.0484, 0.249, 0.392, 112.024, 214297, 4
0.693, 0.214, 11, -14.437, 1, 0.0334, 0.00776, 0.953, 0.247, 0.355, 113.057, 104397, 4
0.772, 0.559, 1, -12.092, 1, 0.407, 0.00984, 1.01e-06, 0.0761, 0.207, 130.036, 252005, 4
0.453, 0.732, 1, -8.321, 0, 0.0936, 0.0112, 0, 0.0916, 0.286, 169.868, 182304, 4
0.699, 0.913, 7, -5.113, 1, 0.0806, 0.00404, 0.183, 0.0659, 0.769, 133.948, 188274, 4
0.669, 0.885, 8, -3.774, 1, 0.223, 0.0219, 0.689, 0.729, 0.0578, 128.021, 337504, 4
0.787, 0.892, 4, -7.282, 0, 0.0687, 0.165, 0.797, 0.0409, 0.71, 132.003, 410213, 4
0.671, 0.794, 10, -8.115, 0, 0.0371, 0.0251, 0.863, 0.383, 0.547, 139.977, 361215, 4
0.796, 0.815, 11, -6.98, 0, 0.179, 0.0675, 0.532, 0.165, 0.36, 128.025, 244687, 4
0.717, 0.815, 0, -4.993, 1, 0.172, 0.00211, 0.0063, 0.105, 0.728, 128.055, 284902, 4
0.744, 0.857, 3, -5.697, 0, 0.0521, 0.0152, 0.397, 0.0931, 0.709, 127.955, 264004, 4
0.7, 0.495, 10, -7.525, 1, 0.0415, 0.924, 0.913, 0.106, 0.259, 144.017, 181701, 4
0.667, 0.948, 7, -5.006, 1, 0.0419, 0.000798, 0.0301, 0.221, 0.516, 131.985, 316594, 4
0.699, 0.981, 7, -2.796, 1, 0.0426, 0.0159, 0.117, 0.297, 0.134, 127.941, 210000, 4
0.728, 0.918, 6, -5.054, 0, 0.0679, 0.00213, 0.444, 0.703, 0.936, 131.996, 232860, 4
0.747, 0.707, 11, -7.281, 1, 0.0435, 2.07e-05, 0.789, 0.251, 0.535, 113.786, 363375, 4
0.647, 0.86, 9, -5.223, 1, 0.0424, 0.00562, 0.86, 0.369, 0.456, 130.043, 258659, 4
0.795, 0.962, 1, -3.28, 1, 0.0541, 0.0128, 0.427, 0.062, 0.438, 118.012, 227797, 4
0.834, 0.615, 9, -4.811, 1, 0.0727, 0.000777, 0.616, 0.0368, 0.283, 130.011, 256865, 4
0.629, 0.957, 11, -2.887, 1, 0.0478, 0.00249, 0.883, 0.126, 0.604, 137.918, 205793, 4
0.751, 0.679, 1, -6.931, 1, 0.0429, 0.00678, 0.325, 0.225, 0.168, 125.018, 354241, 4
0.62, 0.936, 5, -3.316, 0, 0.0391, 0.00658, 0.911, 0.0369, 0.181, 125.998, 340714, 4
0.657, 0.924, 5, -2.819, 0, 0.0428, 0.0176, 0.229, 0.0367, 0.379, 126.011, 340714, 4
0.608, 0.915, 11, -4.877, 0, 0.0327, 2.75e-05, 0.875, 0.15, 0.135, 125.002, 275560, 4
0.702, 0.879, 5, -4.76, 0, 0.0358, 0.00181, 0.878, 0.379, 0.075, 110.535, 215521, 4
0.634, 0.929, 1, -4.367, 1, 0.0406, 6.09e-05, 0.906, 0.142, 0.189, 138.006, 213646, 4
0.497, 0.888, 10, -5.7, 0, 0.121, 0.000112, 0.857, 0.195, 0.194, 155.05, 199760, 4
0.775, 0.793, 9, -9.839, 0, 0.0745, 0.00737, 0.885, 0.211, 0.744, 136.016, 296192, 4
0.809, 0.857, 6, -10.807, 1, 0.0673, 0.0562, 0.763, 0.331, 0.834, 136.015, 312826, 4
0.8, 0.847, 2, -10.472, 0, 0.0507, 0.00749, 0.913, 0.0856, 0.826, 132.004, 279615, 4
0.694, 0.71, 1, -11.396, 1, 0.0473, 3.67e-05, 0.882, 0.0886, 0.0414, 139.997, 411448, 4
0.52, 0.753, 7, -10.743, 1, 0.0488, 0.0401, 0.857, 0.108, 0.0366, 137.976, 384348, 4
0.755, 0.839, 7, -10.123, 1, 0.0702, 0.000718, 0.857, 0.0882, 0.29, 139.972, 342857, 4
0.705, 0.856, 7, -9.488, 1, 0.0403, 0.000126, 0.894, 0.0724, 0.0983, 139.996, 365143, 4
0.68, 0.961, 8, -7.782, 0, 0.0437, 0.00111, 0.782, 0.107, 0.284, 142.013, 344789, 4
0.656, 0.792, 10, -11.035, 0, 0.0396, 7.29e-05, 0.0716, 0.0388, 0.485, 127.005, 289154, 4
0.639, 0.943, 8, -3.405, 1, 0.0584, 0.0765, 0.624, 0.0732, 0.752, 115.035, 254610, 4
0.612, 0.941, 2, -3.282, 0, 0.045, 0.307, 0.301, 0.215, 0.316, 119.976, 252003, 4
0.673, 0.993, 11, -5.667, 0, 0.0492, 0.00875, 0.893, 0.044, 0.689, 130.002, 296000, 4
0.567, 0.881, 9, -5.761, 0, 0.0338, 0.00621, 0.84, 0.249, 0.588, 123.989, 384507, 4
0.328, 0.707, 1, -9.693, 1, 0.0421, 0.112, 0.886, 0.105, 0.335, 134.155, 191896, 4
0.737, 0.888, 11, -7.679, 1, 0.0423, 0.0211, 0.682, 0.0892, 0.177, 120.005, 360000, 4
0.739, 0.728, 10, -6.845, 0, 0.0596, 0.000191, 0.911, 0.0716, 0.563, 139.975, 252000, 4
0.75, 0.911, 7, -7.369, 1, 0.0602, 0.000583, 0.85, 0.605, 0.155, 127.981, 289994, 4
0.463, 0.908, 2, -8.078, 1, 0.0505, 0.000122, 0.137, 0.329, 0.65, 160.016, 221708, 4
0.709, 0.924, 5, -5.151, 0, 0.11, 0.215, 0.146, 0.0716, 0.587, 95.029, 179368, 4
0.725, 0.937, 7, -7.753, 1, 0.0624, 0.000153, 0.824, 0.103, 0.643, 129.986, 234963, 4
0.704, 0.911, 9, -7.308, 0, 0.0801, 0.0756, 0.0888, 0.325, 0.607, 130.006, 297988, 4
