0.496, 0.262, 1, -13.893, 0, 0.317, 0.714, 0, 0.373, 0.216, 86.835, 125820, 4
0.625, 0.743, 1, -10.572, 1, 0.0599, 0.567, 0.867, 0.094, 0.611, 173.268, 102612, 5
0.845, 0.322, 2, -13.399, 1, 0.17, 0.435, 0.845, 0.0687, 0.176, 124.998, 133440, 4
0.864, 0.437, 8, -8.074, 1, 0.385, 0.545, 0, 0.0691, 0.759, 125.968, 192381, 4
0.3, 0.824, 1, -16.253, 1, 0.36, 0.471, 0.369, 0.378, 0.0346, 123.13, 76800, 4
0.354, 0.54, 2, -13.838, 1, 0.0464, 0.00361, 0.894, 0.114, 0.139, 149.168, 367320, 3
0.782, 0.607, 10, -14.799, 0, 0.0764, 2.61e-05, 0.812, 0.142, 0.206, 129.994, 88611, 4
0.807, 0.908, 11, -10.287, 1, 0.0646, 8.2e-06, 0.947, 0.0636, 0.179, 126.002, 328757, 4
[0.0497, 0, 9, -17.923, 0, 0, 0, 0, 0, 0, 65.533, 374634, 4]
[0.433, 0.00252, 6, -22.433, 0, 0.0383, 0.964, 0.00901, 0.39, 0.0661, 170.011, 405000, 4]
[0.55, 0.0206, 6, -24.621, 1, 0.062, 0.861, 0.0222, 0.189, 0.0372, 167.634, 388571, 4]
[0.594, 0.000246, 10, -21.687, 0, 0.461, 0.336, 0.00556, 0.299, 0.0279, 122.488, 359024, 4]
[0.602, 0.0032, 8, -23.231, 0, 0.0425, 0.431, 9.25e-05, 0.0869, 0.0268, 166.322, 330240, 4]
[0.494, 0.000531, 10, -25.314, 1, 0.0415, 0.853, 0.0016, 0.368, 0.652, 166.532, 384000, 4]
[0.672, 0.0169, 9, -27.828, 1, 0.304, 0.921, 0.000787, 0.229, 0.0383, 166.006, 414720, 4]
[0.557, 0.234, 11, -23.723, 1, 0.24, 0.931, 0, 0.382, 0.0216, 165.757, 414720, 4]
[0.367, 7.94e-05, 10, -22.69, 1, 0.0597, 0.97, 0.952, 0.303, 0.0261, 82.592, 380952, 4]
[0.254, 0.00017, 3, -21.429, 1, 0.0392, 0.97, 0.848, 0.438, 0.311, 122.866, 374634, 4]
[0.635, 0.187, 8, -14.867, 0, 0.188, 0.88, 0.000135, 0.126, 0.0442, 127.907, 405000, 4]
[0.761, 0.482, 8, -15.797, 1, 0.373, 0.238, 0.922, 0.147, 0.0312, 126.999, 377953, 4]
[0.691, 2.03e-05, 0, -15.587, 1, 0.803, 0.0978, 0.00185, 0.25, 0, 95.194, 369231, 4]
[0.222, 0.0648, 7, -26.575, 1, 0.0381, 0.673, 0.0525, 0.403, 0.0111, 165.096, 325161, 4]
[0.566, 0.000151, 7, -21.204, 1, 0.658, 0.567, 0.0204, 0.0517, 0.976, 119.198, 380952, 3]
[0.399, 0.985, 10, -12.64, 0, 0.136, 0.0585, 0.863, 0.113, 0.217, 173.362, 140308, 4]
[0.467, 0.405, 9, -14.021, 0, 0.0923, 0.863, 0.377, 0.428, 0.607, 119.768, 244125, 4]
[0.651, 0.875, 1, -9.483, 1, 0.0554, 0.0804, 0.886, 0.0865, 0.541, 145.057, 175448, 4]
[0.812, 0.658, 6, -6.12, 0, 0.0503, 0.0395, 0.928, 0.105, 0.426, 119.999, 175280, 4]
[0.25, 0.41, 9, -12.043, 0, 0.0589, 0.945, 0.915, 0.104, 0.127, 79.504, 95652, 4]
[0.25, 0.41, 9, -12.043, 0, 0.0589, 0.945, 0.915, 0.104, 0.127, 79.504, 95652, 4]
