0.838, 0.686, 1, -9.279, 1, 0.0564, 0.00544, 0.759, 0.0518, 0.202, 109.995, 366576, 4
0.747, 0.883, 11, -7.397, 0, 0.0437, 0.00073, 0.709, 0.0534, 0.536, 125.981, 350511, 4
0.756, 0.623, 0, -9.101, 1, 0.071, 0.00378, 0.77, 0.0232, 0.267, 121.993, 330527, 4
0.723, 0.623, 10, -11.294, 1, 0.047, 0.0187, 0.906, 0.0962, 0.129, 124.014, 387097, 4
0.783, 0.733, 9, -9.68, 0, 0.0794, 0.195, 0.886, 0.108, 0.578, 123.019, 374634, 4
0.802, 0.944, 6, -6.114, 0, 0.0633, 0.00721, 0.882, 0.0206, 0.259, 124.99, 430080, 4
0.799, 0.818, 0, -7.115, 1, 0.0597, 0.00314, 0.903, 0.146, 0.855, 125.027, 368640, 4
0.77, 0.849, 2, -8.11, 1, 0.0514, 0.000261, 0.663, 0.0887, 0.59, 126.003, 350476, 4
0.806, 0.992, 4, -6.064, 0, 0.0619, 0.00418, 0.807, 0.083, 0.714, 123.999, 356129, 4
0.805, 0.771, 4, -8.757, 0, 0.0584, 0.000417, 0.888, 0.1, 0.258, 125.003, 384000, 4
0.803, 0.889, 3, -7.845, 0, 0.0596, 0.000398, 0.815, 0.0772, 0.331, 125.002, 384000, 4
0.809, 0.868, 1, -7.482, 1, 0.0511, 0.000591, 0.86, 0.0628, 0.525, 122.0, 377705, 4
0.808, 0.943, 9, -5.806, 0, 0.0467, 0.000158, 0.85, 0.0443, 0.451, 120.021, 432000, 4
0.775, 0.906, 2, -8.479, 1, 0.0507, 0.000252, 0.858, 0.0869, 0.602, 126.004, 350476, 4
0.82, 0.929, 6, -8.033, 1, 0.0476, 0.00117, 0.915, 0.0896, 0.541, 119.979, 352000, 4
0.885, 0.983, 6, -6.148, 0, 0.063, 5.22e-05, 0.746, 0.0436, 0.661, 123.999, 294194, 4
0.422, 0.212, 0, -17.707, 0, 0.299, 0.873, 0.000265, 0.373, 0.0292, 126.903, 337920, 4
0.82, 0.721, 6, -4.617, 0, 0.0468, 0.00392, 0.862, 0.0863, 0.4, 121.999, 377705, 4
0.809, 0.953, 9, -5.857, 0, 0.0463, 0.00014, 0.924, 0.0445, 0.379, 120.016, 432000, 4
0.798, 0.889, 7, -7.419, 0, 0.0711, 0.000661, 0.727, 0.103, 0.187, 126.052, 411429, 4
0.845, 0.656, 6, -4.212, 1, 0.154, 0.00107, 0.925, 0.143, 0.839, 119.994, 304000, 4
0.791, 0.875, 10, -7.28, 1, 0.0698, 0.000629, 0.791, 0.102, 0.151, 126.024, 411429, 4
0.799, 0.931, 8, -6.375, 0, 0.0599, 0.000303, 0.862, 0.0733, 0.31, 124.998, 368640, 4
0.808, 0.799, 5, -7.25, 0, 0.0851, 0.000236, 0.84, 0.0958, 0.0747, 120.028, 400000, 4
0.801, 0.772, 7, -8.518, 1, 0.0614, 0.000881, 0.828, 0.1, 0.41, 125.006, 384000, 4
0.796, 0.94, 11, -7.507, 0, 0.0864, 0.00293, 0.489, 0.206, 0.961, 123.01, 327805, 4
0.803, 0.668, 7, -12.602, 1, 0.0591, 0.00376, 0.877, 0.0974, 0.16, 122.0, 410484, 4
0.794, 0.911, 10, -7.25, 0, 0.0607, 0.000686, 0.776, 0.156, 0.32, 125.013, 293760, 4
0.725, 0.916, 8, -5.823, 1, 0.0488, 0.00286, 0.551, 0.0226, 0.238, 125.01, 280320, 4
0.869, 0.773, 11, -9.37, 0, 0.192, 0.0107, 0.194, 0.05, 0.205, 124.015, 325373, 4
0.903, 0.799, 11, -9.083, 0, 0.187, 0.0796, 0.0392, 0.335, 0.421, 124.012, 238211, 4
0.707, 0.913, 8, -6.747, 1, 0.0409, 3.05e-05, 0.868, 0.0799, 0.119, 122.02, 255738, 4
0.804, 0.956, 0, -13.619, 1, 0.0455, 0.00181, 0.861, 0.0501, 0.287, 110.997, 404433, 4
0.676, 0.622, 5, -11.761, 1, 0.0367, 9.35e-05, 0.923, 0.173, 0.0724, 124.008, 452903, 4
0.741, 0.645, 9, -11.146, 1, 0.0546, 0.00263, 0.881, 0.0609, 0.268, 123.991, 532258, 4
0.807, 0.672, 8, -8.231, 1, 0.0896, 0.000912, 0.691, 0.193, 0.441, 119.995, 432016, 4
0.775, 0.445, 11, -10.295, 0, 0.05, 0.0202, 0.883, 0.0834, 0.172, 123.01, 468293, 4
0.806, 0.717, 2, -7.795, 1, 0.0712, 0.000375, 0.699, 0.0684, 0.458, 123.002, 380488, 4
0.797, 0.889, 4, -4.959, 0, 0.0579, 0.00132, 0.626, 0.458, 0.715, 122.988, 320000, 4
0.805, 0.83, 1, -10.537, 1, 0.0632, 0.0129, 0.885, 0.0582, 0.56, 122.008, 318689, 4
0.799, 0.824, 9, -4.496, 0, 0.063, 0.00205, 0.903, 0.627, 0.537, 123.008, 374634, 4
0.677, 0.873, 4, -6.208, 0, 0.0356, 0.0102, 0.921, 0.654, 0.361, 124.009, 371613, 4
0.783, 0.969, 9, -5.776, 1, 0.0481, 0.108, 0.809, 0.686, 0.341, 121.998, 384000, 4
0.81, 0.871, 7, -10.134, 1, 0.0871, 2.95e-05, 0.873, 0.0373, 0.13, 120.0, 416000, 4
0.847, 0.894, 9, -6.953, 1, 0.162, 0.0171, 0.897, 0.0985, 0.329, 125.017, 391680, 4
0.801, 0.819, 7, -8.163, 1, 0.0517, 0.000553, 0.784, 0.0657, 0.317, 125.004, 468480, 4
0.786, 0.823, 2, -6.958, 1, 0.0334, 0.0182, 0.109, 0.0913, 0.7, 119.995, 272000, 4
0.939, 0.873, 11, -5.264, 0, 0.0605, 0.00644, 0.17, 0.0892, 0.61, 126.042, 320000, 4
0.798, 0.929, 11, -6.337, 0, 0.0484, 0.0151, 0.614, 0.261, 0.813, 124.99, 437770, 4
0.572, 0.927, 4, -5.878, 1, 0.0433, 0.0132, 0.895, 0.136, 0.82, 123.014, 417825, 4
0.491, 0.888, 0, -7.335, 1, 0.0338, 0.00129, 0.92, 0.258, 0.298, 122.006, 352140, 4
0.514, 0.75, 8, -11.013, 0, 0.0383, 0.00105, 0.798, 0.665, 0.167, 122.994, 412405, 4
0.663, 0.788, 7, -12.218, 1, 0.0332, 0.000247, 0.85, 0.669, 0.606, 123.994, 392908, 4
0.527, 0.969, 2, -6.755, 0, 0.0371, 6.24e-05, 0.905, 0.431, 0.0398, 121.998, 434769, 4
0.745, 0.832, 11, -9.099, 0, 0.106, 0.00898, 0.612, 0.304, 0.93, 123.014, 382758, 4
0.818, 0.489, 9, -10.616, 1, 0.188, 0.0132, 0.85, 0.0626, 0.231, 123.002, 349321, 4
0.815, 0.892, 5, -6.395, 1, 0.0576, 0.0111, 0.79, 0.073, 0.39, 123.996, 390975, 4
0.826, 0.686, 11, -8.166, 0, 0.0431, 0.00111, 0.189, 0.0448, 0.68, 122.018, 429037, 4
0.567, 0.837, 6, -6.318, 1, 0.174, 0.195, 7.78e-05, 0.0719, 0.336, 119.906, 520089, 4
0.682, 0.634, 2, -9.439, 1, 0.0344, 0.27, 0.541, 0.104, 0.417, 123.027, 451982, 4
[0.819, 0.561, 3, -8.893, 0, 0.0502, 0.117, 0.144, 0.106, 0.876, 119.002, 211577, 4]
[0.766, 0.687, 7, -12.255, 1, 0.0664, 0.102, 0.918, 0.334, 0.215, 119.987, 481125, 4]
[0.803, 0.826, 10, -9.664, 0, 0.0594, 4.24e-05, 0.838, 0.0828, 0.328, 123.001, 408500, 4]
[0.562, 0.377, 6, -13.749, 0, 0.124, 0.169, 0.766, 0.0644, 0.572, 125.204, 286085, 4]
[0.511, 0.533, 11, -10.391, 1, 0.22, 0.000776, 0.892, 0.0838, 0.193, 125.03, 288005, 4]
