0.806, 0.927, 11, -7.585, 0, 0.0487, 0.000914, 0.904, 0.0799, 0.0995, 124.998, 330240, 4
0.759, 0.682, 0, -7.371, 1, 0.0345, 0.00821, 0.136, 0.144, 0.384, 124.007, 340645, 4
0.805, 0.806, 7, -6.047, 1, 0.0534, 1.84e-05, 0.881, 0.0465, 0.191, 121.991, 346230, 4
0.802, 0.403, 7, -8.487, 1, 0.0533, 0.000791, 0.877, 0.189, 0.5, 125.008, 330240, 4
0.805, 0.743, 7, -6.987, 1, 0.0499, 0.000814, 0.922, 0.579, 0.387, 123.014, 452683, 4
0.799, 0.685, 4, -13.048, 0, 0.0575, 0.0652, 0.817, 0.36, 0.736, 123.997, 642581, 4
0.691, 0.966, 0, -9.39, 1, 0.0432, 0.0532, 0.846, 0.0795, 0.943, 123.999, 248256, 4
0.809, 0.673, 1, -11.025, 1, 0.0451, 0.0147, 0.878, 0.093, 0.212, 125.023, 380160, 4
0.808, 0.685, 2, -17.504, 1, 0.0474, 0.0202, 0.892, 0.109, 0.079, 125.0, 347520, 4
0.809, 0.993, 5, -14.532, 0, 0.047, 0.0159, 0.861, 0.0603, 0.936, 124.998, 414720, 4
0.8, 0.803, 5, -14.433, 1, 0.0675, 0.0614, 0.903, 0.0851, 0.445, 125.967, 442000, 4
0.809, 0.561, 10, -14.33, 0, 0.0523, 0.000245, 0.867, 0.0876, 0.312, 126.011, 457187, 4
0.807, 0.458, 7, -13.177, 1, 0.0843, 0.0874, 0.896, 0.111, 0.821, 126.025, 473500, 4
0.805, 0.643, 0, -16.165, 1, 0.0745, 0.000117, 0.861, 0.109, 0.659, 125.995, 472391, 4
0.79, 0.692, 8, -8.65, 1, 0.067, 0.219, 0.895, 0.113, 0.0388, 124.993, 384026, 4
0.786, 0.724, 0, -8.851, 1, 0.0421, 0.00125, 0.884, 0.108, 0.11, 124.004, 371644, 4
0.808, 0.867, 7, -8.717, 1, 0.0502, 0.000135, 0.956, 0.0797, 0.322, 127.996, 405029, 4
0.806, 0.684, 7, -8.819, 0, 0.0607, 0.00397, 0.833, 0.0597, 0.248, 125.995, 304797, 4
0.783, 0.873, 0, -6.18, 1, 0.0535, 0.000128, 0.925, 0.0873, 0.244, 128.013, 360046, 4
0.809, 0.936, 11, -7.536, 1, 0.0498, 0.00886, 0.895, 0.0789, 0.236, 125.003, 419876, 4
0.808, 0.908, 2, -8.065, 0, 0.0423, 0.00801, 0.892, 0.0752, 0.854, 123.015, 436721, 4
0.798, 0.868, 7, -8.609, 1, 0.0741, 0.0243, 0.919, 0.349, 0.51, 128.013, 365093, 4
0.795, 0.942, 6, -9.72, 0, 0.0955, 0.092, 0.724, 0.104, 0.192, 132.008, 379245, 4
0.806, 0.711, 0, -6.784, 1, 0.0813, 5.33e-05, 0.92, 0.0817, 0.399, 128.001, 398120, 4
0.808, 0.561, 10, -15.339, 1, 0.0963, 0.000591, 0.758, 0.0853, 0.806, 128.036, 390000, 4
0.789, 0.588, 2, -9.487, 1, 0.0656, 9.44e-05, 0.709, 0.0654, 0.115, 128.013, 371279, 4
0.8, 0.49, 11, -7.253, 0, 0.0573, 0.00329, 0.894, 0.0585, 0.267, 128.005, 360013, 4
0.796, 0.598, 7, -15.59, 1, 0.0671, 0.000274, 0.928, 0.135, 0.105, 128.012, 420000, 4
0.505, 0.74, 7, -9.164, 1, 0.0979, 0.119, 0.79, 0.071, 0.0368, 128.017, 319346, 4
0.829, 0.667, 11, -7.365, 0, 0.0749, 4.42e-05, 0.536, 0.0454, 0.45, 126.009, 398130, 4
0.78, 0.879, 7, -9.203, 0, 0.0688, 0.0507, 0.845, 0.0891, 0.826, 126.009, 354173, 4
0.855, 0.733, 1, -10.599, 1, 0.0812, 0.00328, 0.821, 0.0508, 0.341, 126.001, 417160, 4
0.868, 0.588, 11, -8.542, 0, 0.141, 0.00572, 0.483, 0.0802, 0.604, 125.03, 368680, 4
0.794, 0.662, 8, -4.456, 1, 0.0686, 0.00303, 0.751, 0.0872, 0.107, 128.029, 375050, 4
0.794, 0.938, 10, -7.096, 0, 0.0639, 0.0131, 0.866, 0.0831, 0.277, 128.029, 388130, 4
0.82, 0.525, 10, -11.613, 0, 0.102, 0.119, 0.593, 0.104, 0.574, 123.961, 379355, 4
0.807, 0.775, 2, -7.446, 1, 0.0532, 3.64e-05, 0.933, 0.0927, 0.404, 127.996, 368442, 4
0.792, 0.813, 1, -7.995, 0, 0.0736, 0.0145, 0.908, 0.193, 0.333, 126.074, 421000, 4
0.8, 0.756, 7, -8.942, 1, 0.0496, 0.000783, 0.847, 0.0925, 0.512, 125.985, 380952, 4
0.819, 0.603, 1, -10.644, 1, 0.0537, 0.0988, 0.909, 0.104, 0.371, 125.032, 384000, 4
0.882, 0.425, 9, -10.497, 0, 0.223, 0.00799, 0.781, 0.0381, 0.616, 117.994, 398644, 4
0.79, 0.852, 10, -6.26, 0, 0.0554, 0.00011, 0.89, 0.108, 0.744, 128.004, 397769, 4
0.875, 0.387, 8, -8.332, 1, 0.0906, 0.00998, 0.88, 0.0734, 0.303, 126.079, 365714, 4
0.838, 0.706, 1, -9.114, 1, 0.0708, 0.0342, 0.838, 0.103, 0.264, 124.991, 360960, 4
0.792, 0.524, 4, -11.304, 0, 0.051, 0.00101, 0.583, 0.102, 0.231, 121.999, 354098, 4
0.809, 0.89, 9, -7.225, 0, 0.0471, 0.00216, 0.892, 0.621, 0.701, 126.005, 406000, 5
0.809, 0.694, 10, -11.097, 0, 0.0567, 0.00179, 0.891, 0.105, 0.131, 126.009, 398000, 4
0.801, 0.878, 7, -8.815, 1, 0.0607, 0.107, 0.897, 0.103, 0.111, 124.996, 476000, 4
0.797, 0.943, 1, -10.251, 1, 0.0466, 0.0153, 0.865, 0.0522, 0.0921, 124.0, 314000, 4
0.762, 0.952, 7, -8.048, 1, 0.0835, 0.157, 0.688, 0.141, 0.744, 126.019, 508000, 4
0.547, 0.892, 5, -9.835, 1, 0.054, 0.0487, 0.912, 0.0719, 0.173, 124.008, 473039, 4
0.811, 0.517, 9, -12.858, 1, 0.061, 0.00627, 0.93, 0.115, 0.0805, 123.999, 452903, 4
0.841, 0.816, 9, -7.71, 1, 0.0845, 0.00359, 0.647, 0.0627, 0.734, 124.997, 414720, 4
0.87, 0.638, 0, -8.288, 1, 0.344, 0.0469, 0.677, 0.151, 0.218, 124.037, 436000, 4
0.797, 0.662, 1, -8.434, 0, 0.0465, 0.0167, 0.856, 0.0977, 0.0594, 122.016, 385574, 4
0.831, 0.527, 0, -14.036, 1, 0.14, 0.321, 0.821, 0.108, 0.436, 123.017, 444873, 4
0.877, 0.901, 10, -8.064, 0, 0.127, 0.000599, 0.927, 0.0487, 0.803, 124.013, 325161, 4
0.8, 0.97, 10, -5.242, 0, 0.0714, 0.000581, 0.891, 0.084, 0.304, 124.054, 387097, 4
0.786, 0.936, 1, -5.59, 1, 0.049, 0.00185, 0.862, 0.13, 0.0515, 123.997, 433548, 4
0.803, 0.837, 11, -8.348, 0, 0.0653, 0.00123, 0.912, 0.107, 0.675, 125.991, 426667, 4
0.811, 0.855, 11, -11.265, 0, 0.0651, 0.00304, 0.861, 0.0587, 0.86, 126.011, 384784, 4
0.81, 0.685, 1, -8.941, 1, 0.0579, 0.00145, 0.94, 0.0522, 0.644, 126.043, 365786, 4
0.756, 0.945, 11, -8.89, 0, 0.155, 0.016, 0.91, 0.0731, 0.453, 126.001, 387737, 4
0.81, 0.83, 11, -9.139, 0, 0.061, 0.00158, 0.905, 0.0386, 0.828, 126.027, 320410, 4
0.812, 0.801, 1, -11.192, 1, 0.162, 0.00383, 0.903, 0.0623, 0.496, 122.017, 409180, 4
0.908, 0.609, 1, -10.169, 1, 0.269, 0.00816, 0.599, 0.0948, 0.49, 123.988, 433548, 4
0.809, 0.86, 11, -9.922, 0, 0.0527, 0.0814, 0.91, 0.109, 0.325, 125.0, 552960, 4
0.805, 0.729, 9, -11.536, 0, 0.072, 0.00135, 0.669, 0.0526, 0.385, 124.012, 592258, 4
0.811, 0.914, 6, -8.457, 0, 0.0816, 0.00119, 0.93, 0.16, 0.364, 125.96, 396749, 4
0.934, 0.869, 0, -8.421, 1, 0.0435, 0.116, 0.901, 0.129, 0.963, 123.025, 350993, 4
0.8, 0.741, 2, -8.101, 1, 0.0972, 0.000925, 0.89, 0.175, 0.605, 129.034, 419625, 4
0.803, 0.903, 11, -8.362, 0, 0.0577, 0.00137, 0.94, 0.0586, 0.695, 130.0, 418292, 4
0.751, 0.74, 10, -8.264, 1, 0.0322, 0.00145, 0.941, 0.102, 0.362, 125.004, 449632, 4
0.809, 0.569, 2, -9.559, 1, 0.0872, 0.000792, 0.937, 0.0892, 0.38, 126.009, 489524, 4
0.799, 0.553, 5, -11.726, 0, 0.0886, 0.0759, 0.917, 0.0914, 0.687, 126.023, 411429, 4
0.863, 0.557, 4, -8.525, 1, 0.0762, 0.00668, 0.752, 0.304, 0.23, 127.007, 505266, 4
0.835, 0.534, 0, -7.925, 1, 0.0672, 0.0013, 0.738, 0.09, 0.165, 128.017, 485620, 4
0.734, 0.559, 1, -11.288, 1, 0.0527, 0.00127, 0.787, 0.102, 0.249, 128.001, 403392, 4
0.675, 0.819, 7, -9.84, 1, 0.0507, 0.00689, 0.881, 0.113, 0.595, 127.024, 412170, 4
0.703, 0.901, 10, -6.627, 0, 0.064, 0.0023, 0.9, 0.0896, 0.61, 127.002, 381614, 4
0.802, 0.796, 7, -8.812, 1, 0.0507, 0.00223, 0.819, 0.0721, 0.639, 126.0, 427619, 4
[0.879, 0.81, 7, -8.014, 1, 0.0725, 0.00148, 0.843, 0.111, 0.263, 128.034, 300079, 4]
[0.757, 0.496, 5, -13.352, 0, 0.181, 0.0553, 0.814, 0.137, 0.206, 123.963, 467419, 4]
[0.806, 0.615, 7, -10.245, 1, 0.0619, 0.00297, 0.789, 0.105, 0.446, 126.994, 404409, 4]
[0.8, 0.582, 1, -8.683, 1, 0.0557, 0.000606, 0.87, 0.175, 0.179, 125.011, 406214, 4]
[0.743, 0.825, 10, -8.075, 0, 0.0466, 0.00817, 0.899, 0.208, 0.25, 120.022, 392000, 4]
