0.801, 0.788, 7, -4.388, 1, 0.0942, 0.0137, 0.757, 0.0622, 0.278, 126.01, 213429, 4
0.709, 0.632, 10, -9.627, 0, 0.048, 0.0996, 0.733, 0.114, 0.0414, 128.007, 187500, 4
0.774, 0.785, 5, -5.745, 1, 0.0359, 0.00202, 0.242, 0.108, 0.67, 120.026, 216000, 4
0.73, 0.913, 5, -4.434, 0, 0.0411, 0.000343, 0.0425, 0.637, 0.638, 124.034, 189677, 4
0.739, 0.827, 5, -7.285, 0, 0.0511, 0.0128, 0.81, 0.0631, 0.297, 93.989, 268085, 4
0.718, 0.811, 9, -4.204, 0, 0.0415, 6.37e-05, 0.822, 0.104, 0.0679, 119.988, 256000, 4
0.618, 0.671, 11, -8.168, 1, 0.0399, 0.00364, 0.0856, 0.0575, 0.45, 127.986, 395976, 4
0.602, 0.723, 8, -7.195, 0, 0.0393, 0.00342, 0.0476, 0.0362, 0.476, 127.977, 396192, 4
0.616, 0.855, 5, -4.731, 1, 0.0339, 0.0164, 9.25e-05, 0.0434, 0.473, 128.046, 213962, 4
0.665, 0.698, 4, -7.753, 0, 0.0361, 0.0227, 0.332, 0.425, 0.0545, 114.969, 173303, 4
0.608, 0.564, 2, -7.881, 1, 0.0896, 0.00167, 0.000698, 0.0814, 0.893, 82.191, 215948, 4
0.517, 0.676, 1, -5.684, 1, 0.19, 0.00194, 5.02e-05, 0.0486, 0.764, 172.087, 252209, 4
0.696, 0.67, 7, -5.986, 1, 0.0309, 0.000337, 0.0252, 0.0488, 0.68, 119.969, 192000, 4
0.533, 0.983, 0, -11.939, 1, 0.0455, 0.356, 0.94, 0.187, 0.68, 117.998, 233898, 4
0.53, 0.97, 0, -7.658, 1, 0.151, 0.00929, 0.707, 0.0498, 0.111, 175.009, 186548, 4
0.275, 0.949, 9, -11.067, 1, 0.0955, 0.00991, 2.83e-05, 0.389, 0.294, 80.424, 197856, 4
0.513, 0.693, 9, -13.422, 1, 0.06, 0.0314, 0.751, 0.237, 0.364, 175.032, 197555, 4
0.629, 0.783, 0, -4.38, 1, 0.0494, 0.205, 4.81e-05, 0.136, 0.324, 124.041, 197419, 4
0.662, 0.802, 7, -7.298, 1, 0.265, 0.00591, 0.014, 0.045, 0.477, 123.746, 193548, 4
0.968, 0.29, 4, -12.644, 0, 0.412, 0.398, 0.331, 0.106, 0.423, 128.007, 166875, 4
0.695, 0.558, 9, -9.705, 1, 0.0482, 0.0877, 0.00616, 0.214, 0.0715, 128.046, 150000, 4
0.756, 0.964, 4, -4.102, 0, 0.0395, 0.00212, 0.669, 0.0307, 0.942, 127.001, 260787, 4
0.74, 0.676, 9, -7.809, 0, 0.0329, 5.1e-05, 0.692, 0.0272, 0.63, 124.992, 240283, 4
0.556, 0.937, 2, -3.8, 0, 0.212, 0.000149, 0.00176, 0.0487, 0.599, 140.014, 220107, 4
0.729, 0.755, 7, -8.373, 0, 0.0547, 0.000153, 0.714, 0.0867, 0.803, 125.002, 323343, 4
0.772, 0.916, 0, -4.268, 0, 0.0509, 0.0218, 0.000859, 0.113, 0.461, 127.98, 187627, 4
0.817, 0.839, 0, -5.357, 0, 0.0623, 0.0266, 0.0178, 0.0634, 0.793, 127.964, 243760, 4
0.657, 0.905, 7, -8.521, 1, 0.0607, 0.181, 0.687, 0.114, 0.335, 129.989, 246152, 4
0.348, 0.891, 3, -5.919, 0, 0.272, 0.0417, 2.42e-05, 0.115, 0.538, 123.897, 232307, 4
0.698, 0.761, 1, -7.147, 1, 0.0277, 0.00358, 0.0127, 0.354, 0.692, 123.97, 195484, 4
0.796, 0.594, 11, -11.622, 0, 0.0604, 0.0708, 0.0163, 0.0599, 0.621, 109.988, 214076, 4
0.626, 0.725, 0, -7.499, 1, 0.0405, 0.0781, 0.000958, 0.197, 0.785, 154.018, 140256, 4
0.85, 0.845, 0, -5.606, 0, 0.0568, 0.0091, 0.419, 0.092, 0.972, 124.971, 249600, 4
0.712, 0.879, 7, -6.859, 1, 0.0542, 0.00227, 0.853, 0.0375, 0.358, 121.999, 302951, 4
0.712, 0.879, 7, -6.859, 1, 0.0542, 0.00227, 0.853, 0.0375, 0.358, 121.999, 302951, 4
0.741, 0.952, 11, -3.621, 0, 0.0573, 0.0356, 0.218, 0.0736, 0.0667, 129.991, 371670, 4
0.714, 0.909, 11, -3.246, 0, 0.0531, 0.0347, 0.453, 0.0603, 0.222, 129.962, 371670, 4
0.722, 0.733, 11, -6.513, 1, 0.0733, 0.0341, 0.415, 0.0391, 0.393, 129.99, 468715, 4
0.598, 0.865, 4, -5.309, 0, 0.0499, 0.0423, 0.123, 0.15, 0.643, 130.007, 208927, 4
0.773, 0.775, 7, -7.12, 1, 0.0796, 0.0407, 0.84, 0.0336, 0.314, 130.049, 468715, 4
0.674, 0.764, 11, -5.557, 1, 0.0317, 0.00974, 0.011, 0.0843, 0.367, 122.003, 330492, 4
0.591, 0.801, 11, -5.538, 1, 0.0342, 0.000343, 0.768, 0.0887, 0.425, 122.005, 330492, 4
0.577, 0.809, 7, -5.876, 1, 0.0327, 0.0801, 0.0857, 0.102, 0.373, 121.97, 330492, 4
0.797, 0.769, 7, -7.898, 1, 0.0624, 8.5e-05, 0.851, 0.207, 0.316, 127.989, 453555, 4
0.693, 0.864, 10, -4.958, 0, 0.0622, 0.0391, 0.425, 0.115, 0.734, 123.993, 221613, 4
0.69, 0.849, 9, -5.908, 0, 0.069, 0.00426, 0.166, 0.361, 0.844, 128.018, 238984, 4
0.683, 0.883, 9, -5.416, 0, 0.0524, 0.00426, 0.131, 0.145, 0.755, 128.01, 199479, 4
0.837, 0.59, 10, -7.277, 0, 0.42, 0.167, 0, 0.313, 0.333, 126.123, 171595, 4
0.686, 0.671, 7, -9.922, 1, 0.0403, 0.0194, 0.852, 0.0765, 0.149, 124.011, 462000, 4
0.724, 0.633, 9, -8.493, 0, 0.0508, 0.204, 0.0518, 0.302, 0.299, 121.366, 179303, 4
0.86, 0.736, 9, -7.75, 0, 0.127, 0.141, 0.661, 0.0956, 0.153, 123.121, 225385, 4
0.69, 0.83, 2, -8.127, 0, 0.0425, 0.0535, 0.741, 0.0907, 0.806, 111.969, 179933, 4
0.814, 0.786, 7, -6.972, 1, 0.162, 0.154, 0.475, 0.0706, 0.265, 124.973, 151538, 4
0.785, 0.772, 4, -6.038, 0, 0.04, 0.0231, 0.299, 0.358, 0.292, 122.177, 199447, 4
0.762, 0.515, 7, -9.663, 1, 0.0582, 0.000137, 0.499, 0.11, 0.258, 108.022, 177755, 4
0.81, 0.902, 7, -4.61, 1, 0.061, 0.0122, 0.103, 0.775, 0.447, 122.043, 175803, 4
0.776, 0.69, 1, -6.42, 0, 0.036, 0.0925, 0.000416, 0.0731, 0.519, 118.085, 185333, 4
0.795, 0.37, 11, -10.144, 0, 0.0433, 0.0422, 0.062, 0.0851, 0.0829, 117.966, 264401, 4
0.584, 0.889, 11, -5.604, 0, 0.029, 0.000256, 0.000591, 0.104, 0.37, 110.03, 185591, 4
0.738, 0.519, 0, -6.614, 1, 0.068, 0.46, 0, 0.161, 0.497, 95.008, 195349, 4
0.636, 0.5, 1, -9.813, 1, 0.041, 0.302, 0.0985, 0.117, 0.183, 150.082, 183500, 4
0.733, 0.787, 11, -7.598, 0, 0.0832, 0.0436, 0.138, 0.0601, 0.663, 125.014, 173264, 4
0.674, 0.813, 2, -8.256, 1, 0.0674, 0.00379, 4.16e-05, 0.491, 0.17, 125.015, 176843, 4
0.561, 0.811, 1, -7.434, 1, 0.0292, 0.00107, 0.199, 0.133, 0.114, 110.016, 200756, 4
0.698, 0.814, 6, -8.365, 0, 0.0442, 0.00488, 0.113, 0.302, 0.265, 125.014, 162274, 4
0.327, 0.701, 5, -4.583, 0, 0.0492, 0.0458, 0, 0.0921, 0.2, 78.175, 123070, 4
0.785, 0.904, 7, -3.088, 1, 0.0425, 0.038, 0.52, 0.296, 0.545, 120.014, 163023, 4
0.77, 0.846, 9, -4.306, 0, 0.0389, 0.686, 0.549, 0.918, 0.451, 109.958, 381021, 4
0.905, 0.666, 7, -3.764, 0, 0.189, 0.0521, 0.824, 0.124, 0.713, 89.033, 105169, 4
0.819, 0.956, 3, -4.667, 1, 0.0663, 0.0384, 0.162, 0.16, 0.514, 124.994, 207840, 4
0.632, 0.792, 0, -5.017, 1, 0.226, 0.138, 8.89e-06, 0.539, 0.814, 125.195, 187102, 4
[0.476, 0.791, 11, -10.795, 0, 0.0402, 0.00124, 0.922, 0.0764, 0.325, 129.972, 192000, 4]
[0.711, 0.533, 5, -10.076, 0, 0.0383, 0.0007, 0.922, 0.0997, 0.121, 129.992, 193846, 4]
[0.773, 0.624, 0, -7.152, 1, 0.0653, 0.138, 0.000301, 0.0771, 0.639, 126.604, 180676, 4]
[0.609, 0.75, 10, -4.655, 1, 0.0461, 0.00564, 0, 0.0603, 0.103, 127.949, 206341, 4]
[0.58, 0.831, 0, -11.035, 1, 0.0503, 0.00104, 0.000229, 0.0901, 0.42, 127.986, 199004, 4]
[0.578, 0.775, 6, -5.164, 1, 0.0306, 0.392, 0.00346, 0.141, 0.725, 98.984, 259000, 4]
[0.817, 0.527, 1, -6.428, 1, 0.0678, 0.0705, 0.0169, 0.218, 0.517, 120.036, 145984, 4]
[0.75, 0.697, 9, -9.833, 0, 0.0485, 0.00108, 0.588, 0.0245, 0.74, 122.997, 283902, 4]
[0.469, 0.999, 11, -3.241, 1, 0.0617, 5.17e-05, 0.472, 0.219, 0.303, 150.005, 303246, 4]
[0.597, 0.945, 8, -3.513, 0, 0.102, 0.0122, 0.111, 0.369, 0.422, 160.2, 200759, 4]
[0.666, 0.85, 2, -4.796, 0, 0.0374, 0.0167, 0.0635, 0.0949, 0.0688, 104.902, 237714, 4]
[0.667, 0.917, 0, -7.08, 0, 0.0789, 0.245, 0.0397, 0.113, 0.437, 117.999, 296949, 3]
[0.841, 0.647, 6, -6.984, 1, 0.0958, 0.0513, 0.000208, 0.136, 0.554, 123.953, 222460, 4]
[0.72, 0.46, 0, -7.506, 0, 0.0314, 0.0122, 0.0003, 0.0748, 0.298, 102.029, 232338, 4]
[0.67, 0.751, 9, -5.505, 0, 0.042, 0.286, 0.0696, 0.252, 0.288, 105.012, 206857, 4]
[0.494, 0.703, 6, -8.273, 1, 0.0481, 0.0968, 2.25e-05, 0.196, 0.347, 96.979, 191424, 4]
[0.532, 0.389, 8, -15.836, 1, 0.0331, 0.233, 0.85, 0.253, 0.0389, 119.994, 228026, 4]
[0.558, 0.726, 1, -9.501, 1, 0.0284, 0.00566, 0.649, 0.116, 0.427, 100.005, 292800, 4]
[0.565, 0.296, 10, -13.997, 0, 0.0713, 0.0305, 0.913, 0.0965, 0.339, 151.952, 374781, 5]
[0.838, 0.413, 9, -9.664, 1, 0.0789, 0.0121, 0.904, 0.0798, 0.352, 113.938, 322823, 4]
[0.46, 0.693, 5, -8.787, 0, 0.454, 0.000324, 0.00594, 0.0998, 0.212, 185.027, 162487, 4]
[0.845, 0.688, 4, -7.921, 0, 0.101, 0.0233, 0.00314, 0.191, 0.795, 115.018, 189913, 4]
[0.448, 0.326, 11, -14.417, 0, 0.047, 0.671, 1.56e-06, 0.192, 0.242, 110.002, 158714, 4]
