0.804, 0.909, 11, -10.049, 0, 0.067, 4.48e-05, 0.962, 0.0986, 0.432, 128.013, 337468, 4
0.76, 0.958, 8, -10.098, 0, 0.0471, 0.141, 0.76, 0.161, 0.961, 128.011, 337472, 4
0.85, 0.463, 8, -10.186, 1, 0.0751, 0.000601, 0.922, 0.0472, 0.733, 124.977, 537001, 4
0.69, 0.79, 2, -5.613, 1, 0.0481, 0.000753, 0.0306, 0.0875, 0.249, 126.023, 144767, 4
0.695, 0.699, 10, -7.318, 0, 0.0336, 0.147, 0.000223, 0.0294, 0.585, 113.015, 242875, 4
0.8, 0.747, 3, -7.497, 0, 0.061, 0.0214, 0.654, 0.446, 0.872, 117.993, 404767, 4
0.748, 0.728, 5, -6.789, 0, 0.0379, 0.0172, 0.00308, 0.0438, 0.67, 120.011, 287266, 4
0.662, 0.659, 6, -17.181, 0, 0.128, 0.00105, 0.595, 0.101, 0.789, 125.032, 234800, 4
0.74, 0.748, 10, -7.39, 0, 0.042, 0.000389, 0.0209, 0.0338, 0.822, 123.007, 440000, 4
0.765, 0.817, 9, -7.938, 1, 0.0399, 0.00018, 0.856, 0.0341, 0.802, 123.006, 440000, 4
0.8, 0.666, 2, -12.898, 1, 0.0557, 2.9e-05, 0.934, 0.0371, 0.503, 124.002, 365806, 4
0.66, 0.935, 6, -5.277, 0, 0.0454, 0.000566, 0.796, 0.0979, 0.49, 124.007, 292863, 4
0.741, 0.902, 1, -7.624, 0, 0.056, 0.000314, 0.847, 0.054, 0.422, 127.023, 333125, 4
0.665, 0.829, 1, -7.716, 1, 0.0342, 1.39e-05, 0.784, 0.0795, 0.663, 127.015, 345827, 4
0.683, 0.859, 1, -9.659, 1, 0.0796, 6.12e-05, 0.752, 0.136, 0.412, 124.015, 309677, 4
0.914, 0.602, 4, -8.07, 0, 0.0427, 0.00217, 0.142, 0.26, 0.861, 121.988, 358033, 4
0.91, 0.554, 4, -7.792, 0, 0.0378, 0.0126, 0.0329, 0.0694, 0.817, 122.003, 228197, 4
0.581, 0.953, 3, -5.323, 0, 0.0595, 0.0331, 0.704, 0.159, 0.365, 127.996, 305625, 4
0.725, 0.871, 6, -6.404, 0, 0.0504, 0.00543, 0.789, 0.862, 0.751, 128.002, 405000, 4
0.714, 0.626, 11, -7.129, 0, 0.049, 0.00402, 0.118, 0.0784, 0.322, 119.955, 226000, 4
0.637, 0.986, 7, -3.123, 1, 0.0568, 0.349, 0.224, 0.0923, 0.681, 127.979, 427500, 4
0.775, 0.815, 5, -3.811, 0, 0.396, 0.000401, 9.15e-06, 0.117, 0.475, 123.964, 232333, 4
0.763, 0.771, 10, -3.8, 1, 0.0685, 0.000657, 3.26e-05, 0.0834, 0.49, 125.968, 247619, 4
0.794, 0.808, 5, -5.321, 0, 0.0561, 0.000983, 0.00891, 0.0579, 0.71, 124.058, 220645, 4
0.65, 0.744, 2, -6.419, 0, 0.0381, 0.0431, 0.000276, 0.13, 0.321, 149.928, 184000, 4
0.599, 0.641, 6, -12.186, 1, 0.0427, 0.0424, 0.776, 0.598, 0.19, 105.026, 347429, 4
0.73, 0.733, 3, -11.324, 0, 0.0351, 0.0222, 0.832, 0.0985, 0.623, 134.98, 257770, 4
